AP19_Rnk,PS19_Rnk,KP19_Rank,TeamID,TS19_Team,KP19_Conference,TS19_GP,STA19_W,STA19_L,STA19_Pct,STA19_Strk,STA19_Conf_W,STA19_Conf_L,STA19_Conf_Pct,STA19_Home_W,STA19_Home_L,STA19_Away_W,STA19_Away_L,STA19_Neutral_W,STA19_Neutral_L,STA_Top25_W,STA_Top25_L,STA_Conf_PF,STA19_Conf_PA,STA19_Conf_PPG,STA19_Conf_PAPG,STA19_PF,STA19_PA,STA19_PPG,STA19_PAPG,TS19_FGM,TS19_FGA,TS19_FG%,TS19_3PM,TS19_3PA,TS19_3P%,TS19_FTM,TS19_FTA,TS19_FT%,KP19_Ajusted Efficiency Margin,KP19_Adjusted Offensive Efficiency,KP19_AOE Rk,KP19_Adjusted Defensive Efficiency,KP19_ADE Rk,KP19_Adjusted Tempo,KP19_AT Rk,KP19_Luck,KP19_Luck Rk,KP19_Strength of Schedule,KP_SOS Rk,KP19_Non-Conference Strength of Schedule,KP19_NCSOS Rk,KP19_Average Opponents Offensive Efficiency,KP19_AOOE Rk,KP19_Average Opponents Defensive Efficiency,KP19_AODE Rk,Team,Seed,Opponent,OppSeed,PF**,PA,WL,OppTeamID,Opp_AP19_Rnk,Opp_PS19_Rnk,Opp_KP19_Rank,Opp_TeamID,Opp_TS19_Team,Opp_KP19_Conference,Opp_TS19_GP,Opp_STA19_W,Opp_STA19_L,Opp_STA19_Pct,Opp_STA19_Strk,Opp_STA19_Conf_W,Opp_STA19_Conf_L,Opp_STA19_Conf_Pct,Opp_STA19_Home_W,Opp_STA19_Home_L,Opp_STA19_Away_W,Opp_STA19_Away_L,Opp_STA19_Neutral_W,Opp_STA19_Neutral_L,Opp_STA19_Top25_W,Opp_STA19_Top25_L,Opp_STA19_Conf_PF,Opp_STA19_Conf_PA,Opp_STA19_Conf_PPG,Opp_STA19_Conf_PAPG,Opp_STA19_PF,Opp_STA19_PA,Opp_STA19_PPG,Opp_STA19_PAPG,Opp_TS19_FGM,Opp_TS19_FGA,Opp_TS19_FG%,Opp_TS19_3PM,Opp_TS19_3PA,Opp_TS19_3P%,Opp_TS19_FTM,Opp_TS19_FTA,Opp_TS19_FT%,Opp_KP19_Ajusted Efficiency Margin,Opp_KP19_Adjusted Offensive Efficiency,Opp_KP19 AOW Rk,Opp_KP19_Adjusted Defensive Efficiency,Opp_KP19_ADE Rk,Opp_KP19_Adjusted Tempo,Opp_KP19_AT Rk,Opp_KP19_Luck,Opp_KP19_Luck_Rk,Opp_KP19_Strength of Schedule,Opp_KP19_SOS Rk,Opp_KP19_Non-Conference Strength of Schedule,Opp_KP19_NCSOS Rk,Opp_KP19_Average Opponents Offensive Efficiency,Opp_KP19_AOOE Rk,Opp_KP19_Average Opponents Defensive Efficiency,Opp_KP19_AODE Rk
,,77,189.0,Yale,Ivy,28,22,8,0.733,L1,10,4,0.7140000000000001,10,2,8,5,4,1,0,2,0,0,0.0,0.0,2427,2202,80.9,73.4,834,1687,0.494,217,586,0.37,371,512,0.725,8.79,111.6,51,102.8,141,71.0,41,0.040999999999999995,80,-1.1,167,-2.09,222,103.0,224,104.2,140,Yale,14.0,LSU,3.0,74.0,79.0,L,109.0,12.0,23.0,19.0,109.0,LSU,SEC,32.0,28.0,7.0,0.8,L1,16.0,2.0,0.889,15.0,2.0,9.0,1.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,2815.0,2558.0,80.42857142857143,73.08571428571429,912.0,1975.0,0.462,219.0,678.0,0.32299999999999995,561.0,744.0,0.754,20.22,117.7,12.0,97.5,59.0,70.0,67.0,0.063,36.0,10.02,35.0,2.77,92.0,109.3,30.0,99.3,32.0
,,198,351.0,Iona,MAAC,32,17,16,0.515,L1,12,6,0.667,8,3,5,9,4,4,0,1,0,0,0.0,0.0,2532,2508,76.72727272727273,76.0,835,1842,0.45299999999999996,282,804,0.35100000000000003,507,684,0.741,-2.88,106.9,129,109.7,276,70.6,51,-0.024,245,-6.27,290,0.44,144,100.5,314,106.8,251,Iona,16.0,North Carolina,1.0,73.0,88.0,L,281.0,3.0,8.0,7.0,281.0,North Carolina,ACC,33.0,29.0,7.0,0.8059999999999999,L1,16.0,2.0,0.889,14.0,2.0,11.0,1.0,4.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,3089.0,2636.0,85.80555555555556,73.22222222222223,1023.0,2207.0,0.46399999999999997,289.0,791.0,0.365,505.0,681.0,0.742,27.69,119.7,8.0,92.0,15.0,74.3,6.0,0.024,116.0,12.6,8.0,5.69,28.0,110.7,2.0,98.1,15.0
,,303,266.0,North Carolina Central,MEAC,33,18,16,0.529,L1,10,6,0.625,10,2,4,12,4,2,0,1,0,0,0.0,0.0,2429,2266,71.44117647058823,66.64705882352939,850,1865,0.456,212,672,0.315,443,620,0.715,-11.55,97.8,295,109.3,267,65.3,291,-0.008,206,-11.84,352,1.19,120,97.0,353,108.9,343,N.C. Central,16.0,North Dakota St.,16.0,74.0,78.0,L,96.0,,,202.0,96.0,North Dakota State,Sum,33.0,19.0,16.0,0.5429999999999999,L1,9.0,7.0,0.563,10.0,3.0,4.0,9.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2556.0,2541.0,73.02857142857142,72.6,828.0,1816.0,0.456,315.0,861.0,0.366,445.0,575.0,0.774,-3.2,107.4,117.0,110.6,292.0,65.0,312.0,0.064,34.0,-2.85,217.0,3.23,84.0,104.8,138.0,107.6,292.0
15.0,,22,20.0,Buffalo,MAC,34,32,4,0.889,L1,16,2,0.889,14,0,12,3,6,1,1,2,0,0,0.0,0.0,3037,2550,84.3611111111111,70.83333333333333,1033,2234,0.462,325,969,0.335,497,719,0.691,19.85,115.2,21,95.4,31,73.6,11,0.055999999999999994,50,3.14,89,1.15,121,105.5,100,102.4,82,Buffalo,6.0,Texas Tech,3.0,58.0,78.0,L,242.0,9.0,,5.0,242.0,Texas Tech,B12,32.0,31.0,7.0,0.816,L1,14.0,4.0,0.778,17.0,1.0,6.0,3.0,8.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,2765.0,2261.0,72.76315789473685,59.5,837.0,1775.0,0.47200000000000003,232.0,631.0,0.368,433.0,595.0,0.728,30.03,114.1,25.0,84.1,1.0,66.6,231.0,0.004,171.0,11.18,21.0,-5.39,307.0,109.8,19.0,98.7,22.0
15.0,,22,20.0,Buffalo,MAC,34,32,4,0.889,L1,16,2,0.889,14,0,12,3,6,1,1,2,0,0,0.0,0.0,3037,2550,84.3611111111111,70.83333333333333,1033,2234,0.462,325,969,0.335,497,719,0.691,19.85,115.2,21,95.4,31,73.6,11,0.055999999999999994,50,3.14,89,1.15,121,105.5,100,102.4,82,Buffalo,6.0,Arizona St.,11.0,91.0,74.0,W,235.0,,,57.0,235.0,Arizona State,P12,32.0,23.0,11.0,0.6759999999999999,L1,12.0,6.0,0.667,13.0,3.0,6.0,5.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2638.0,2494.0,77.58823529411767,73.3529411764706,851.0,1903.0,0.447,232.0,680.0,0.341,556.0,829.0,0.6709999999999999,11.55,109.7,73.0,98.2,64.0,70.8,47.0,0.051,59.0,5.56,65.0,1.55,112.0,107.3,64.0,101.7,66.0
,,161,90.0,Bradley,MVC,34,20,15,0.5710000000000001,L1,9,9,0.5,10,6,5,8,5,1,0,1,0,0,0.0,0.0,2329,2285,66.54285714285714,65.28571428571429,790,1822,0.434,231,632,0.366,453,654,0.693,0.09,101.5,234,101.4,113,65.3,292,0.035,93,-1.66,183,-3.94,272,102.6,242,104.3,147,Bradley,15.0,Michigan St.,2.0,65.0,76.0,L,78.0,5.0,10.0,3.0,78.0,Michigan State,B10,33.0,32.0,7.0,0.821,L1,16.0,4.0,0.8,15.0,1.0,8.0,4.0,9.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,3025.0,2534.0,77.56410256410257,64.97435897435898,922.0,1889.0,0.488,273.0,712.0,0.38299999999999995,498.0,664.0,0.75,30.81,121.0,5.0,90.2,9.0,66.9,211.0,0.001,177.0,13.67,2.0,3.24,82.0,110.6,7.0,96.9,1.0
25.0,,38,7.0,Utah State,MWC,34,28,7,0.8,L1,15,3,0.833,14,1,9,4,5,2,1,2,0,0,0.0,0.0,2753,2349,78.65714285714286,67.11428571428571,940,1985,0.474,267,752,0.355,543,727,0.747,15.41,112.6,39,97.2,52,68.1,145,0.012,149,0.02,139,0.81,135,104.5,147,104.4,158,Utah St.,8.0,Washington,9.0,61.0,78.0,L,143.0,,25.0,48.0,143.0,Washington,P12,34.0,27.0,9.0,0.75,L1,15.0,3.0,0.833,15.0,1.0,7.0,4.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,2511.0,2331.0,69.75,64.75,835.0,1845.0,0.45299999999999996,254.0,734.0,0.34600000000000003,450.0,648.0,0.6940000000000001,14.28,107.7,110.0,93.5,18.0,66.0,262.0,0.08800000000000001,13.0,6.06,61.0,2.73,93.0,107.6,62.0,101.5,64.0
20.0,7.0,27,69.0,Nevada,MWC,33,29,5,0.853,L2,15,3,0.833,15,0,9,3,5,2,1,0,0,0,0.0,0.0,2723,2270,80.08823529411767,66.76470588235293,905,1944,0.466,292,831,0.35100000000000003,560,791,0.708,18.18,114.0,26,95.9,35,69.3,91,0.033,99,1.42,103,1.79,106,105.4,111,103.9,130,Nevada,7.0,Florida,10.0,61.0,70.0,L,219.0,,,26.0,219.0,Florida,SEC,34.0,20.0,16.0,0.556,L1,9.0,9.0,0.5,9.0,6.0,5.0,6.0,6.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,2440.0,2289.0,67.77777777777777,63.58333333333334,814.0,1907.0,0.4270000000000001,277.0,828.0,0.335,416.0,579.0,0.718,18.3,110.5,61.0,92.2,16.0,62.9,344.0,-0.063,315.0,12.0,14.0,5.12,39.0,110.7,6.0,98.7,23.0
,,211,279.0,Fairleigh Dickinson,NEC,33,21,14,0.6,L1,12,6,0.667,13,4,7,9,1,1,0,1,0,0,0.0,0.0,2620,2515,74.85714285714286,71.85714285714286,876,1834,0.478,254,629,0.40399999999999997,483,660,0.732,-4.22,106.5,139,110.7,295,66.8,223,0.04,81,-8.16,338,-1.86,215,99.5,335,107.7,296,Fairleigh Dickinson,16.0,Prairie View,16.0,82.0,76.0,W,267.0,,,209.0,267.0,Prairie View A&M,SWAC,34.0,22.0,13.0,0.629,L1,17.0,1.0,0.9440000000000001,11.0,0.0,9.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2627.0,2547.0,75.05714285714286,72.77142857142857,875.0,1997.0,0.43799999999999994,210.0,675.0,0.311,591.0,868.0,0.6809999999999999,-4.13,102.1,219.0,106.2,210.0,71.1,38.0,0.061,39.0,-7.85,331.0,6.15,26.0,98.8,343.0,106.7,243.0
,,211,279.0,Fairleigh Dickinson,NEC,33,21,14,0.6,L1,12,6,0.667,13,4,7,9,1,1,0,1,0,0,0.0,0.0,2620,2515,74.85714285714286,71.85714285714286,876,1834,0.478,254,629,0.40399999999999997,483,660,0.732,-4.22,106.5,139,110.7,295,66.8,223,0.04,81,-8.16,338,-1.86,215,99.5,335,107.7,296,Fairleigh Dickinson,16.0,Gonzaga,1.0,49.0,87.0,L,1.0,4.0,3.0,2.0,1.0,Gonzaga,WCC,33.0,33.0,4.0,0.892,L1,16.0,0.0,1.0,17.0,0.0,9.0,1.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3243.0,2400.0,87.64864864864866,64.86486486486487,1062.0,1997.0,0.532,257.0,704.0,0.365,551.0,718.0,0.767,32.85,124.5,1.0,91.6,12.0,70.2,62.0,-0.001,180.0,4.46,75.0,1.87,105.0,106.9,69.0,102.5,87.0
,,49,13.0,Belmont,OVC,31,27,6,0.818,L1,16,2,0.889,13,1,12,3,2,2,0,0,0,0,0.0,0.0,2868,2439,86.9090909090909,73.9090909090909,987,1976,0.499,325,871,0.373,411,557,0.738,14.09,115.6,18,101.5,117,71.3,34,0.025,113,-1.98,194,3.78,63,103.6,183,105.6,198,Belmont,11.0,Maryland,6.0,77.0,79.0,L,194.0,,,24.0,194.0,Maryland,B10,32.0,23.0,11.0,0.6759999999999999,L1,13.0,7.0,0.65,15.0,3.0,6.0,5.0,2.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,2429.0,2228.0,71.44117647058823,65.52941176470588,807.0,1777.0,0.45399999999999996,232.0,657.0,0.353,437.0,584.0,0.748,19.29,113.4,31.0,94.1,21.0,66.0,264.0,-0.004,189.0,10.75,24.0,-4.92,299.0,109.8,18.0,99.1,30.0
,,49,13.0,Belmont,OVC,31,27,6,0.818,L1,16,2,0.889,13,1,12,3,2,2,0,0,0,0,0.0,0.0,2868,2439,86.9090909090909,73.9090909090909,987,1976,0.499,325,871,0.373,411,557,0.738,14.09,115.6,18,101.5,117,71.3,34,0.025,113,-1.98,194,3.78,63,103.6,183,105.6,198,Belmont,11.0,Temple,11.0,81.0,70.0,W,302.0,,,69.0,302.0,Temple,Amer,32.0,23.0,10.0,0.6970000000000001,L2,13.0,5.0,0.722,13.0,2.0,8.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2465.0,2358.0,74.6969696969697,71.45454545454545,845.0,1927.0,0.439,240.0,726.0,0.331,465.0,636.0,0.731,9.72,109.2,80.0,99.5,85.0,68.9,110.0,0.064,35.0,4.55,74.0,-1.07,188.0,106.3,77.0,101.8,68.0
,,51,72.0,Murray State,OVC,31,28,5,0.848,L1,16,2,0.889,15,1,10,3,3,1,0,2,0,0,0.0,0.0,2727,2255,82.63636363636364,68.33333333333333,938,1890,0.496,242,695,0.348,464,629,0.738,13.83,112.5,41,98.6,73,69.4,89,0.054000000000000006,54,-3.32,233,-1.13,192,103.1,222,106.4,228,Murray St.,12.0,Marquette,5.0,83.0,64.0,W,33.0,,,33.0,33.0,Marquette,BE,33.0,24.0,10.0,0.706,L2,12.0,6.0,0.667,16.0,3.0,6.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2629.0,2363.0,77.32352941176471,69.5,869.0,1895.0,0.45899999999999996,311.0,791.0,0.39299999999999996,516.0,680.0,0.759,16.52,113.2,32.0,96.7,45.0,68.8,116.0,0.01,154.0,6.77,57.0,0.29,151.0,107.4,63.0,100.7,51.0
,,51,72.0,Murray State,OVC,31,28,5,0.848,L1,16,2,0.889,15,1,10,3,3,1,0,2,0,0,0.0,0.0,2727,2255,82.63636363636364,68.33333333333333,938,1890,0.496,242,695,0.348,464,629,0.738,13.83,112.5,41,98.6,73,69.4,89,0.054000000000000006,54,-3.32,233,-1.13,192,103.1,222,106.4,228,Murray St.,12.0,Florida St.,4.0,62.0,90.0,L,193.0,10.0,17.0,14.0,193.0,Florida State,ACC,34.0,29.0,8.0,0.784,L1,13.0,5.0,0.722,15.0,1.0,6.0,4.0,8.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,2771.0,2485.0,74.89189189189189,67.16216216216216,879.0,1984.0,0.44299999999999995,255.0,760.0,0.336,534.0,721.0,0.741,22.39,112.8,36.0,90.4,10.0,68.6,121.0,0.046,70.0,10.46,30.0,0.93,128.0,109.8,20.0,99.3,33.0
,,57,235.0,Arizona State,P12,32,23,11,0.6759999999999999,L1,12,6,0.667,13,3,6,5,4,3,2,2,0,0,0.0,0.0,2638,2494,77.58823529411767,73.3529411764706,851,1903,0.447,232,680,0.341,556,829,0.6709999999999999,11.55,109.7,73,98.2,64,70.8,47,0.051,59,5.56,65,1.55,112,107.3,64,101.7,66,Arizona St.,11.0,Buffalo,6.0,74.0,91.0,L,20.0,15.0,,22.0,20.0,Buffalo,MAC,34.0,32.0,4.0,0.889,L1,16.0,2.0,0.889,14.0,0.0,12.0,3.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3037.0,2550.0,84.3611111111111,70.83333333333333,1033.0,2234.0,0.462,325.0,969.0,0.335,497.0,719.0,0.691,19.85,115.2,21.0,95.4,31.0,73.6,11.0,0.055999999999999994,50.0,3.14,89.0,1.15,121.0,105.5,100.0,102.4,82.0
,,57,235.0,Arizona State,P12,32,23,11,0.6759999999999999,L1,12,6,0.667,13,3,6,5,4,3,2,2,0,0,0.0,0.0,2638,2494,77.58823529411767,73.3529411764706,851,1903,0.447,232,680,0.341,556,829,0.6709999999999999,11.55,109.7,73,98.2,64,70.8,47,0.051,59,5.56,65,1.55,112,107.3,64,101.7,66,Arizona St.,11.0,St. John's (NY),11.0,74.0,65.0,W,59.0,,,88.0,59.0,St. John's,BE,33.0,21.0,13.0,0.618,L2,8.0,10.0,0.444,13.0,4.0,4.0,7.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2623.0,2542.0,77.1470588235294,74.76470588235293,922.0,2031.0,0.45399999999999996,281.0,778.0,0.361,433.0,597.0,0.725,7.61,108.6,92.0,101.0,106.0,70.8,46.0,0.06,44.0,5.0,68.0,-6.49,330.0,106.9,70.0,101.9,71.0
,14.0,28,47.0,Oregon,P12,35,25,13,0.6579999999999999,L1,10,8,0.556,13,4,5,7,7,2,2,1,0,0,0.0,0.0,2661,2364,70.02631578947367,62.21052631578947,886,1971,0.45,266,775,0.34299999999999997,429,597,0.7190000000000001,17.86,109.5,74,91.7,13,64.2,328,-0.048,292,5.47,66,0.43,145,107.7,59,102.3,78,Oregon,12.0,Wisconsin,5.0,72.0,54.0,W,222.0,21.0,,16.0,222.0,Wisconsin,B10,33.0,23.0,11.0,0.6759999999999999,L2,14.0,6.0,0.7,12.0,3.0,8.0,5.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,2333.0,2099.0,68.61764705882354,61.735294117647065,854.0,1885.0,0.45299999999999996,235.0,642.0,0.366,336.0,518.0,0.649,21.94,110.4,62.0,88.5,4.0,63.9,331.0,-0.018000000000000002,228.0,12.97,6.0,3.14,87.0,110.3,14.0,97.3,6.0
,14.0,28,47.0,Oregon,P12,35,25,13,0.6579999999999999,L1,10,8,0.556,13,4,5,7,7,2,2,1,0,0,0.0,0.0,2661,2364,70.02631578947367,62.21052631578947,886,1971,0.45,266,775,0.34299999999999997,429,597,0.7190000000000001,17.86,109.5,74,91.7,13,64.2,328,-0.048,292,5.47,66,0.43,145,107.7,59,102.3,78,Oregon,12.0,Virginia,1.0,49.0,53.0,L,349.0,2.0,5.0,1.0,349.0,Virginia,ACC,32.0,35.0,3.0,0.9209999999999999,W6,16.0,2.0,0.889,15.0,1.0,10.0,1.0,10.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,2714.0,2132.0,71.42105263157895,56.105263157894754,820.0,1715.0,0.478,271.0,663.0,0.409,388.0,520.0,0.746,34.22,123.4,2.0,89.2,5.0,59.4,353.0,0.05,62.0,11.18,22.0,-3.24,255.0,109.2,34.0,98.1,14.0
,14.0,28,47.0,Oregon,P12,35,25,13,0.6579999999999999,L1,10,8,0.556,13,4,5,7,7,2,2,1,0,0,0.0,0.0,2661,2364,70.02631578947367,62.21052631578947,886,1971,0.45,266,775,0.34299999999999997,429,597,0.7190000000000001,17.86,109.5,74,91.7,13,64.2,328,-0.048,292,5.47,66,0.43,145,107.7,59,102.3,78,Oregon,12.0,UC Irvine,13.0,73.0,54.0,W,85.0,,,73.0,85.0,UC Irvine,BW,35.0,31.0,6.0,0.838,L1,15.0,1.0,0.938,12.0,2.0,13.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2675.0,2353.0,72.29729729729729,63.59459459459461,945.0,2058.0,0.45899999999999996,238.0,660.0,0.361,423.0,608.0,0.696,9.16,107.4,118.0,98.2,65.0,65.3,293.0,0.11,8.0,-3.28,231.0,1.25,117.0,102.5,243.0,105.8,204.0
,25.0,48,143.0,Washington,P12,34,27,9,0.75,L1,15,3,0.833,15,1,7,4,5,4,1,4,0,0,0.0,0.0,2511,2331,69.75,64.75,835,1845,0.45299999999999996,254,734,0.34600000000000003,450,648,0.6940000000000001,14.28,107.7,110,93.5,18,66.0,262,0.08800000000000001,13,6.06,61,2.73,93,107.6,62,101.5,64,Washington,9.0,Utah St.,8.0,78.0,61.0,W,7.0,25.0,,38.0,7.0,Utah State,MWC,34.0,28.0,7.0,0.8,L1,15.0,3.0,0.833,14.0,1.0,9.0,4.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2753.0,2349.0,78.65714285714286,67.11428571428571,940.0,1985.0,0.474,267.0,752.0,0.355,543.0,727.0,0.747,15.41,112.6,39.0,97.2,52.0,68.1,145.0,0.012,149.0,0.02,139.0,0.81,135.0,104.5,147.0,104.4,158.0
,25.0,48,143.0,Washington,P12,34,27,9,0.75,L1,15,3,0.833,15,1,7,4,5,4,1,4,0,0,0.0,0.0,2511,2331,69.75,64.75,835,1845,0.45299999999999996,254,734,0.34600000000000003,450,648,0.6940000000000001,14.28,107.7,110,93.5,18,66.0,262,0.08800000000000001,13,6.06,61,2.73,93,107.6,62,101.5,64,Washington,9.0,North Carolina,1.0,59.0,81.0,L,281.0,3.0,8.0,7.0,281.0,North Carolina,ACC,33.0,29.0,7.0,0.8059999999999999,L1,16.0,2.0,0.889,14.0,2.0,11.0,1.0,4.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,3089.0,2636.0,85.80555555555556,73.22222222222223,1023.0,2207.0,0.46399999999999997,289.0,791.0,0.365,505.0,681.0,0.742,27.69,119.7,8.0,92.0,15.0,74.3,6.0,0.024,116.0,12.6,8.0,5.69,28.0,110.7,2.0,98.1,15.0
,,126,64.0,Colgate,Pat,34,24,11,0.6859999999999999,L1,13,5,0.722,15,1,9,9,0,1,0,1,0,0,0.0,0.0,2648,2458,75.65714285714286,70.22857142857143,930,1939,0.48,305,786,0.38799999999999996,413,557,0.741,4.6,110.5,60,105.9,201,66.4,237,0.012,148,-3.83,250,0.84,131,102.4,254,106.3,223,Colgate,15.0,Tennessee,2.0,70.0,77.0,L,318.0,6.0,6.0,10.0,318.0,Tennessee,SEC,33.0,31.0,6.0,0.838,L1,15.0,3.0,0.833,18.0,0.0,7.0,3.0,6.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,3035.0,2580.0,82.02702702702703,69.72972972972973,991.0,1988.0,0.498,225.0,629.0,0.358,510.0,669.0,0.762,26.24,122.7,3.0,96.5,42.0,67.8,164.0,0.034,96.0,10.69,25.0,0.92,129.0,109.7,23.0,99.0,28.0
6.0,6.0,10,318.0,Tennessee,SEC,33,31,6,0.838,L1,15,3,0.833,18,0,7,3,6,3,3,5,0,0,0.0,0.0,3035,2580,82.02702702702703,69.72972972972973,991,1988,0.498,225,629,0.358,510,669,0.762,26.24,122.7,3,96.5,42,67.8,164,0.034,96,10.69,25,0.92,129,109.7,23,99.0,28,Tennessee,2.0,Colgate,15.0,77.0,70.0,W,64.0,,,126.0,64.0,Colgate,Pat,34.0,24.0,11.0,0.6859999999999999,L1,13.0,5.0,0.722,15.0,1.0,9.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2648.0,2458.0,75.65714285714286,70.22857142857143,930.0,1939.0,0.48,305.0,786.0,0.38799999999999996,413.0,557.0,0.741,4.6,110.5,60.0,105.9,201.0,66.4,237.0,0.012,148.0,-3.83,250.0,0.84,131.0,102.4,254.0,106.3,223.0
6.0,6.0,10,318.0,Tennessee,SEC,33,31,6,0.838,L1,15,3,0.833,18,0,7,3,6,3,3,5,0,0,0.0,0.0,3035,2580,82.02702702702703,69.72972972972973,991,1988,0.498,225,629,0.358,510,669,0.762,26.24,122.7,3,96.5,42,67.8,164,0.034,96,10.69,25,0.92,129,109.7,23,99.0,28,Tennessee,2.0,Iowa,10.0,83.0,77.0,W,50.0,,,37.0,50.0,Iowa,B10,33.0,23.0,12.0,0.657,L1,10.0,10.0,0.5,14.0,4.0,4.0,6.0,5.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,2740.0,2585.0,78.28571428571429,73.85714285714286,862.0,1894.0,0.455,267.0,739.0,0.361,593.0,801.0,0.74,16.02,117.4,15.0,101.3,111.0,69.5,84.0,0.05,63.0,10.64,26.0,-6.49,329.0,108.9,42.0,98.3,16.0
6.0,6.0,10,318.0,Tennessee,SEC,33,31,6,0.838,L1,15,3,0.833,18,0,7,3,6,3,3,5,0,0,0.0,0.0,3035,2580,82.02702702702703,69.72972972972973,991,1988,0.498,225,629,0.358,510,669,0.762,26.24,122.7,3,96.5,42,67.8,164,0.034,96,10.69,25,0.92,129,109.7,23,99.0,28,Tennessee,2.0,Purdue,3.0,94.0,99.0,L,203.0,13.0,24.0,9.0,203.0,Purdue,B10,32.0,26.0,10.0,0.722,L1,16.0,4.0,0.8,15.0,0.0,6.0,6.0,5.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,2760.0,2421.0,76.66666666666667,67.25,857.0,1920.0,0.446,311.0,854.0,0.364,413.0,564.0,0.732,26.81,122.5,4.0,95.6,34.0,65.9,268.0,-0.015,224.0,13.16,4.0,4.09,55.0,110.3,13.0,97.1,3.0
14.0,11.0,11,129.0,Auburn,SEC,34,30,10,0.75,L1,11,7,0.611,15,2,4,6,11,2,6,6,0,0,0.0,0.0,3188,2750,79.7,68.75,930,2071,0.449,381,1012,0.376,460,648,0.71,25.0,120.9,6,95.9,36,67.9,155,0.008,162,12.23,11,2.63,96,110.7,3,98.5,20,Auburn,5.0,Kansas,4.0,89.0,75.0,W,169.0,17.0,1.0,17.0,169.0,Kansas,B12,34.0,26.0,10.0,0.722,L1,12.0,6.0,0.667,17.0,0.0,3.0,8.0,6.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,2725.0,2525.0,75.69444444444444,70.1388888888889,928.0,2008.0,0.462,246.0,702.0,0.35,461.0,661.0,0.6970000000000001,21.57,113.9,27.0,92.3,17.0,70.1,66.0,0.076,26.0,14.13,1.0,10.36,4.0,111.8,1.0,97.7,8.0
14.0,11.0,11,129.0,Auburn,SEC,34,30,10,0.75,L1,11,7,0.611,15,2,4,6,11,2,6,6,0,0,0.0,0.0,3188,2750,79.7,68.75,930,2071,0.449,381,1012,0.376,460,648,0.71,25.0,120.9,6,95.9,36,67.9,155,0.008,162,12.23,11,2.63,96,110.7,3,98.5,20,Auburn,5.0,North Carolina,1.0,97.0,80.0,W,281.0,3.0,8.0,7.0,281.0,North Carolina,ACC,33.0,29.0,7.0,0.8059999999999999,L1,16.0,2.0,0.889,14.0,2.0,11.0,1.0,4.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,3089.0,2636.0,85.80555555555556,73.22222222222223,1023.0,2207.0,0.46399999999999997,289.0,791.0,0.365,505.0,681.0,0.742,27.69,119.7,8.0,92.0,15.0,74.3,6.0,0.024,116.0,12.6,8.0,5.69,28.0,110.7,2.0,98.1,15.0
14.0,11.0,11,129.0,Auburn,SEC,34,30,10,0.75,L1,11,7,0.611,15,2,4,6,11,2,6,6,0,0,0.0,0.0,3188,2750,79.7,68.75,930,2071,0.449,381,1012,0.376,460,648,0.71,25.0,120.9,6,95.9,36,67.9,155,0.008,162,12.23,11,2.63,96,110.7,3,98.5,20,Auburn,5.0,Kentucky,2.0,77.0,71.0,W,190.0,7.0,2.0,8.0,190.0,Kentucky,SEC,33.0,30.0,7.0,0.8109999999999999,L1,15.0,3.0,0.833,17.0,1.0,8.0,2.0,5.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,2806.0,2394.0,75.83783783783784,64.70270270270271,878.0,1835.0,0.478,199.0,547.0,0.364,577.0,780.0,0.74,27.57,117.6,14.0,90.1,8.0,65.6,284.0,0.033,98.0,11.32,19.0,1.75,107.0,110.7,5.0,99.4,34.0
